1595710800000000000,New patients,110000,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1596315600000000000,New patients,100000,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1596920400000000000,New patients,92000,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1597525200000000000,New patients,81000,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1598130000000000000,New patients,68000,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1598734800000000000,New patients,55000,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1599339600000000000,New patients,44000,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1599944400000000000,New patients,34000,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1600549200000000000,New patients,26000,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1601154000000000000,New patients,19000,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1601758800000000000,New patients,14000,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1602363600000000000,New patients,11000,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1602968400000000000,New patients,7900,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1603573200000000000,New patients,5700,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1604181600000000000,New patients,4200,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1604786400000000000,New patients,3000,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1605391200000000000,New patients,2200,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1605996000000000000,New patients,1600,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1606600800000000000,New patients,1200,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1607205600000000000,New patients,840,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1607810400000000000,New patients,610,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1608415200000000000,New patients,440,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1609020000000000000,New patients,320,Reff,1.2,Scenario,Average,Type of patient,Symptomatic
1584828000000000000,New patients,2800,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1585429200000000000,New patients,3300,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1586034000000000000,New patients,3600,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1586638800000000000,New patients,4700,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1587243600000000000,New patients,6400,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1587848400000000000,New patients,8600,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1588453200000000000,New patients,12000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1589058000000000000,New patients,15000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1589662800000000000,New patients,20000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1590267600000000000,New patients,27000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1590872400000000000,New patients,35000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1591477200000000000,New patients,45000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1592082000000000000,New patients,58000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1592686800000000000,New patients,71000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1593291600000000000,New patients,86000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1593896400000000000,New patients,100000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1594501200000000000,New patients,110000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1595106000000000000,New patients,120000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1595710800000000000,New patients,130000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1596315600000000000,New patients,120000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1596920400000000000,New patients,120000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1597525200000000000,New patients,100000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1598130000000000000,New patients,89000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1598734800000000000,New patients,73000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1599339600000000000,New patients,59000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1599944400000000000,New patients,46000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1600549200000000000,New patients,36000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1601154000000000000,New patients,27000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1601758800000000000,New patients,20000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1602363600000000000,New patients,15000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1602968400000000000,New patients,11000,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1603573200000000000,New patients,8100,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1604181600000000000,New patients,5900,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1604786400000000000,New patients,4300,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1605391200000000000,New patients,3100,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1605996000000000000,New patients,2300,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1606600800000000000,New patients,1700,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1607205600000000000,New patients,1200,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1607810400000000000,New patients,870,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1608415200000000000,New patients,630,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1609020000000000000,New patients,460,Reff,1.2,Scenario,Max,Type of patient,Symptomatic
1584828000000000000,New patients,30,Reff,1.2,Scenario,Min,Type of patient,Respirator
1585429200000000000,New patients,61,Reff,1.2,Scenario,Min,Type of patient,Respirator
1586034000000000000,New patients,65,Reff,1.2,Scenario,Min,Type of patient,Respirator
1586638800000000000,New patients,75,Reff,1.2,Scenario,Min,Type of patient,Respirator
1587243600000000000,New patients,100,Reff,1.2,Scenario,Min,Type of patient,Respirator
1587848400000000000,New patients,130,Reff,1.2,Scenario,Min,Type of patient,Respirator
1588453200000000000,New patients,180,Reff,1.2,Scenario,Min,Type of patient,Respirator
1589058000000000000,New patients,240,Reff,1.2,Scenario,Min,Type of patient,Respirator
1589662800000000000,New patients,320,Reff,1.2,Scenario,Min,Type of patient,Respirator
1590267600000000000,New patients,430,Reff,1.2,Scenario,Min,Type of patient,Respirator
1590872400000000000,New patients,560,Reff,1.2,Scenario,Min,Type of patient,Respirator
1591477200000000000,New patients,730,Reff,1.2,Scenario,Min,Type of patient,Respirator
1592082000000000000,New patients,930,Reff,1.2,Scenario,Min,Type of patient,Respirator
1592686800000000000,New patients,1200,Reff,1.2,Scenario,Min,Type of patient,Respirator
1593291600000000000,New patients,1400,Reff,1.2,Scenario,Min,Type of patient,Respirator
1593896400000000000,New patients,1700,Reff,1.2,Scenario,Min,Type of patient,Respirator
1594501200000000000,New patients,1900,Reff,1.2,Scenario,Min,Type of patient,Respirator
1595106000000000000,New patients,2000,Reff,1.2,Scenario,Min,Type of patient,Respirator
1595710800000000000,New patients,2100,Reff,1.2,Scenario,Min,Type of patient,Respirator
1596315600000000000,New patients,2100,Reff,1.2,Scenario,Min,Type of patient,Respirator
1596920400000000000,New patients,2000,Reff,1.2,Scenario,Min,Type of patient,Respirator
1597525200000000000,New patients,1800,Reff,1.2,Scenario,Min,Type of patient,Respirator
1598130000000000000,New patients,1500,Reff,1.2,Scenario,Min,Type of patient,Respirator
1598734800000000000,New patients,1300,Reff,1.2,Scenario,Min,Type of patient,Respirator
1599339600000000000,New patients,1000,Reff,1.2,Scenario,Min,Type of patient,Respirator
1599944400000000000,New patients,810,Reff,1.2,Scenario,Min,Type of patient,Respirator
1600549200000000000,New patients,620,Reff,1.2,Scenario,Min,Type of patient,Respirator
1601154000000000000,New patients,470,Reff,1.2,Scenario,Min,Type of patient,Respirator
1601758800000000000,New patients,350,Reff,1.2,Scenario,Min,Type of patient,Respirator
1602363600000000000,New patients,260,Reff,1.2,Scenario,Min,Type of patient,Respirator
1602968400000000000,New patients,190,Reff,1.2,Scenario,Min,Type of patient,Respirator
1603573200000000000,New patients,140,Reff,1.2,Scenario,Min,Type of patient,Respirator
1604181600000000000,New patients,100,Reff,1.2,Scenario,Min,Type of patient,Respirator
1604786400000000000,New patients,75,Reff,1.2,Scenario,Min,Type of patient,Respirator
1605391200000000000,New patients,54,Reff,1.2,Scenario,Min,Type of patient,Respirator
1605996000000000000,New patients,39,Reff,1.2,Scenario,Min,Type of patient,Respirator
1606600800000000000,New patients,28,Reff,1.2,Scenario,Min,Type of patient,Respirator
1607205600000000000,New patients,21,Reff,1.2,Scenario,Min,Type of patient,Respirator
1607810400000000000,New patients,15,Reff,1.2,Scenario,Min,Type of patient,Respirator
1608415200000000000,New patients,11,Reff,1.2,Scenario,Min,Type of patient,Respirator
1609020000000000000,New patients,8,Reff,1.2,Scenario,Min,Type of patient,Respirator
1584828000000000000,New patients,44,Reff,1.2,Scenario,Average,Type of patient,Respirator
1585429200000000000,New patients,91,Reff,1.2,Scenario,Average,Type of patient,Respirator
1586034000000000000,New patients,97,Reff,1.2,Scenario,Average,Type of patient,Respirator
1586638800000000000,New patients,110,Reff,1.2,Scenario,Average,Type of patient,Respirator
1587243600000000000,New patients,150,Reff,1.2,Scenario,Average,Type of patient,Respirator
1587848400000000000,New patients,200,Reff,1.2,Scenario,Average,Type of patient,Respirator
1588453200000000000,New patients,270,Reff,1.2,Scenario,Average,Type of patient,Respirator
1589058000000000000,New patients,360,Reff,1.2,Scenario,Average,Type of patient,Respirator
1589662800000000000,New patients,490,Reff,1.2,Scenario,Average,Type of patient,Respirator
1590267600000000000,New patients,640,Reff,1.2,Scenario,Average,Type of patient,Respirator
1590872400000000000,New patients,840,Reff,1.2,Scenario,Average,Type of patient,Respirator
1591477200000000000,New patients,1100,Reff,1.2,Scenario,Average,Type of patient,Respirator
1592082000000000000,New patients,1400,Reff,1.2,Scenario,Average,Type of patient,Respirator
1592686800000000000,New patients,1700,Reff,1.2,Scenario,Average,Type of patient,Respirator
1593291600000000000,New patients,2100,Reff,1.2,Scenario,Average,Type of patient,Respirator
1593896400000000000,New patients,2500,Reff,1.2,Scenario,Average,Type of patient,Respirator
1594501200000000000,New patients,2800,Reff,1.2,Scenario,Average,Type of patient,Respirator
1595106000000000000,New patients,3100,Reff,1.2,Scenario,Average,Type of patient,Respirator
1595710800000000000,New patients,3200,Reff,1.2,Scenario,Average,Type of patient,Respirator
1596315600000000000,New patients,3200,Reff,1.2,Scenario,Average,Type of patient,Respirator
1596920400000000000,New patients,3000,Reff,1.2,Scenario,Average,Type of patient,Respirator
1597525200000000000,New patients,2700,Reff,1.2,Scenario,Average,Type of patient,Respirator
1598130000000000000,New patients,2300,Reff,1.2,Scenario,Average,Type of patient,Respirator
1598734800000000000,New patients,1900,Reff,1.2,Scenario,Average,Type of patient,Respirator
1599339600000000000,New patients,1500,Reff,1.2,Scenario,Average,Type of patient,Respirator
1599944400000000000,New patients,1200,Reff,1.2,Scenario,Average,Type of patient,Respirator
1600549200000000000,New patients,930,Reff,1.2,Scenario,Average,Type of patient,Respirator
1601154000000000000,New patients,700,Reff,1.2,Scenario,Average,Type of patient,Respirator
1601758800000000000,New patients,530,Reff,1.2,Scenario,Average,Type of patient,Respirator
1602363600000000000,New patients,390,Reff,1.2,Scenario,Average,Type of patient,Respirator
1602968400000000000,New patients,290,Reff,1.2,Scenario,Average,Type of patient,Respirator
1603573200000000000,New patients,210,Reff,1.2,Scenario,Average,Type of patient,Respirator
1604181600000000000,New patients,150,Reff,1.2,Scenario,Average,Type of patient,Respirator
1604786400000000000,New patients,110,Reff,1.2,Scenario,Average,Type of patient,Respirator
1605391200000000000,New patients,81,Reff,1.2,Scenario,Average,Type of patient,Respirator
1605996000000000000,New patients,59,Reff,1.2,Scenario,Average,Type of patient,Respirator
1606600800000000000,New patients,43,Reff,1.2,Scenario,Average,Type of patient,Respirator
1607205600000000000,New patients,31,Reff,1.2,Scenario,Average,Type of patient,Respirator
1607810400000000000,New patients,22,Reff,1.2,Scenario,Average,Type of patient,Respirator
1608415200000000000,New patients,16,Reff,1.2,Scenario,Average,Type of patient,Respirator
1609020000000000000,New patients,12,Reff,1.2,Scenario,Average,Type of patient,Respirator
1584828000000000000,New patients,59,Reff,1.2,Scenario,Max,Type of patient,Respirator
1585429200000000000,New patients,120,Reff,1.2,Scenario,Max,Type of patient,Respirator
1586034000000000000,New patients,130,Reff,1.2,Scenario,Max,Type of patient,Respirator
1586638800000000000,New patients,150,Reff,1.2,Scenario,Max,Type of patient,Respirator
1587243600000000000,New patients,200,Reff,1.2,Scenario,Max,Type of patient,Respirator
1587848400000000000,New patients,270,Reff,1.2,Scenario,Max,Type of patient,Respirator
1588453200000000000,New patients,360,Reff,1.2,Scenario,Max,Type of patient,Respirator
1589058000000000000,New patients,480,Reff,1.2,Scenario,Max,Type of patient,Respirator
1589662800000000000,New patients,650,Reff,1.2,Scenario,Max,Type of patient,Respirator
1590267600000000000,New patients,860,Reff,1.2,Scenario,Max,Type of patient,Respirator
1590872400000000000,New patients,1100,Reff,1.2,Scenario,Max,Type of patient,Respirator
1591477200000000000,New patients,1500,Reff,1.2,Scenario,Max,Type of patient,Respirator
1592082000000000000,New patients,1900,Reff,1.2,Scenario,Max,Type of patient,Respirator
1592686800000000000,New patients,2300,Reff,1.2,Scenario,Max,Type of patient,Respirator
1593291600000000000,New patients,2800,Reff,1.2,Scenario,Max,Type of patient,Respirator
1593896400000000000,New patients,3300,Reff,1.2,Scenario,Max,Type of patient,Respirator
1594501200000000000,New patients,3800,Reff,1.2,Scenario,Max,Type of patient,Respirator
1595106000000000000,New patients,4100,Reff,1.2,Scenario,Max,Type of patient,Respirator
1595710800000000000,New patients,4200,Reff,1.2,Scenario,Max,Type of patient,Respirator
1596315600000000000,New patients,4200,Reff,1.2,Scenario,Max,Type of patient,Respirator
1596920400000000000,New patients,4000,Reff,1.2,Scenario,Max,Type of patient,Respirator
1597525200000000000,New patients,3600,Reff,1.2,Scenario,Max,Type of patient,Respirator
1598130000000000000,New patients,3100,Reff,1.2,Scenario,Max,Type of patient,Respirator
1598734800000000000,New patients,2600,Reff,1.2,Scenario,Max,Type of patient,Respirator
1599339600000000000,New patients,2100,Reff,1.2,Scenario,Max,Type of patient,Respirator
1599944400000000000,New patients,1600,Reff,1.2,Scenario,Max,Type of patient,Respirator
1600549200000000000,New patients,1200,Reff,1.2,Scenario,Max,Type of patient,Respirator
1601154000000000000,New patients,940,Reff,1.2,Scenario,Max,Type of patient,Respirator
1601758800000000000,New patients,700,Reff,1.2,Scenario,Max,Type of patient,Respirator
1602363600000000000,New patients,520,Reff,1.2,Scenario,Max,Type of patient,Respirator
1602968400000000000,New patients,380,Reff,1.2,Scenario,Max,Type of patient,Respirator
1603573200000000000,New patients,280,Reff,1.2,Scenario,Max,Type of patient,Respirator
1604181600000000000,New patients,200,Reff,1.2,Scenario,Max,Type of patient,Respirator
1604786400000000000,New patients,150,Reff,1.2,Scenario,Max,Type of patient,Respirator
1605391200000000000,New patients,110,Reff,1.2,Scenario,Max,Type of patient,Respirator
1605996000000000000,New patients,79,Reff,1.2,Scenario,Max,Type of patient,Respirator
1606600800000000000,New patients,57,Reff,1.2,Scenario,Max,Type of patient,Respirator
1607205600000000000,New patients,41,Reff,1.2,Scenario,Max,Type of patient,Respirator
1607810400000000000,New patients,30,Reff,1.2,Scenario,Max,Type of patient,Respirator
1608415200000000000,New patients,22,Reff,1.2,Scenario,Max,Type of patient,Respirator
1609020000000000000,New patients,16,Reff,1.2,Scenario,Max,Type of patient,Respirator
1584828000000000000,Active patients,30,Reff,1.2,Scenario,Min,Type of patient,Respirator
1585429200000000000,Active patients,61,Reff,1.2,Scenario,Min,Type of patient,Respirator
1586034000000000000,Active patients,65,Reff,1.2,Scenario,Min,Type of patient,Respirator
1586638800000000000,Active patients,75,Reff,1.2,Scenario,Min,Type of patient,Respirator
1587243600000000000,Active patients,100,Reff,1.2,Scenario,Min,Type of patient,Respirator
1587848400000000000,Active patients,130,Reff,1.2,Scenario,Min,Type of patient,Respirator
1588453200000000000,Active patients,180,Reff,1.2,Scenario,Min,Type of patient,Respirator
1589058000000000000,Active patients,240,Reff,1.2,Scenario,Min,Type of patient,Respirator
1589662800000000000,Active patients,320,Reff,1.2,Scenario,Min,Type of patient,Respirator
1590267600000000000,Active patients,430,Reff,1.2,Scenario,Min,Type of patient,Respirator
1590872400000000000,Active patients,560,Reff,1.2,Scenario,Min,Type of patient,Respirator
1591477200000000000,Active patients,730,Reff,1.2,Scenario,Min,Type of patient,Respirator
1592082000000000000,Active patients,930,Reff,1.2,Scenario,Min,Type of patient,Respirator
1592686800000000000,Active patients,1200,Reff,1.2,Scenario,Min,Type of patient,Respirator
1593291600000000000,Active patients,1400,Reff,1.2,Scenario,Min,Type of patient,Respirator
1593896400000000000,Active patients,1700,Reff,1.2,Scenario,Min,Type of patient,Respirator
1594501200000000000,Active patients,1900,Reff,1.2,Scenario,Min,Type of patient,Respirator
1595106000000000000,Active patients,2000,Reff,1.2,Scenario,Min,Type of patient,Respirator
1595710800000000000,Active patients,2100,Reff,1.2,Scenario,Min,Type of patient,Respirator
1596315600000000000,Active patients,2100,Reff,1.2,Scenario,Min,Type of patient,Respirator
1596920400000000000,Active patients,2100,Reff,1.2,Scenario,Min,Type of patient,Respirator
1597525200000000000,Active patients,2000,Reff,1.2,Scenario,Min,Type of patient,Respirator
1598130000000000000,Active patients,1700,Reff,1.2,Scenario,Min,Type of patient,Respirator
1598734800000000000,Active patients,1500,Reff,1.2,Scenario,Min,Type of patient,Respirator
1599339600000000000,Active patients,1200,Reff,1.2,Scenario,Min,Type of patient,Respirator
1599944400000000000,Active patients,990,Reff,1.2,Scenario,Min,Type of patient,Respirator
1600549200000000000,Active patients,780,Reff,1.2,Scenario,Min,Type of patient,Respirator
1601154000000000000,Active patients,600,Reff,1.2,Scenario,Min,Type of patient,Respirator
1601758800000000000,Active patients,450,Reff,1.2,Scenario,Min,Type of patient,Respirator
1602363600000000000,Active patients,340,Reff,1.2,Scenario,Min,Type of patient,Respirator
1602968400000000000,Active patients,250,Reff,1.2,Scenario,Min,Type of patient,Respirator
1603573200000000000,Active patients,180,Reff,1.2,Scenario,Min,Type of patient,Respirator
1604181600000000000,Active patients,130,Reff,1.2,Scenario,Min,Type of patient,Respirator
1604786400000000000,Active patients,98,Reff,1.2,Scenario,Min,Type of patient,Respirator
1605391200000000000,Active patients,71,Reff,1.2,Scenario,Min,Type of patient,Respirator
1605996000000000000,Active patients,52,Reff,1.2,Scenario,Min,Type of patient,Respirator
1606600800000000000,Active patients,38,Reff,1.2,Scenario,Min,Type of patient,Respirator
1607205600000000000,Active patients,27,Reff,1.2,Scenario,Min,Type of patient,Respirator
1607810400000000000,Active patients,20,Reff,1.2,Scenario,Min,Type of patient,Respirator
1608415200000000000,Active patients,14,Reff,1.2,Scenario,Min,Type of patient,Respirator
1609020000000000000,Active patients,10,Reff,1.2,Scenario,Min,Type of patient,Respirator
1584828000000000000,Active patients,50,Reff,1.2,Scenario,Average,Type of patient,Respirator
1585429200000000000,Active patients,120,Reff,1.2,Scenario,Average,Type of patient,Respirator
1586034000000000000,Active patients,170,Reff,1.2,Scenario,Average,Type of patient,Respirator
1586638800000000000,Active patients,210,Reff,1.2,Scenario,Average,Type of patient,Respirator
1587243600000000000,Active patients,260,Reff,1.2,Scenario,Average,Type of patient,Respirator
1587848400000000000,Active patients,340,Reff,1.2,Scenario,Average,Type of patient,Respirator
1588453200000000000,Active patients,460,Reff,1.2,Scenario,Average,Type of patient,Respirator
1589058000000000000,Active patients,610,Reff,1.2,Scenario,Average,Type of patient,Respirator
1589662800000000000,Active patients,820,Reff,1.2,Scenario,Average,Type of patient,Respirator
1590267600000000000,Active patients,1100,Reff,1.2,Scenario,Average,Type of patient,Respirator
1590872400000000000,Active patients,1400,Reff,1.2,Scenario,Average,Type of patient,Respirator
1591477200000000000,Active patients,1900,Reff,1.2,Scenario,Average,Type of patient,Respirator
1592082000000000000,Active patients,2400,Reff,1.2,Scenario,Average,Type of patient,Respirator
1592686800000000000,Active patients,3000,Reff,1.2,Scenario,Average,Type of patient,Respirator
1593291600000000000,Active patients,3700,Reff,1.2,Scenario,Average,Type of patient,Respirator
1593896400000000000,Active patients,4500,Reff,1.2,Scenario,Average,Type of patient,Respirator
1594501200000000000,Active patients,5200,Reff,1.2,Scenario,Average,Type of patient,Respirator
1595106000000000000,Active patients,5800,Reff,1.2,Scenario,Average,Type of patient,Respirator
1595710800000000000,Active patients,6200,Reff,1.2,Scenario,Average,Type of patient,Respirator
1596315600000000000,Active patients,6300,Reff,1.2,Scenario,Average,Type of patient,Respirator
1596920400000000000,Active patients,6300,Reff,1.2,Scenario,Average,Type of patient,Respirator
1597525200000000000,Active patients,6100,Reff,1.2,Scenario,Average,Type of patient,Respirator
1598130000000000000,Active patients,5600,Reff,1.2,Scenario,Average,Type of patient,Respirator
1598734800000000000,Active patients,5000,Reff,1.2,Scenario,Average,Type of patient,Respirator
1599339600000000000,Active patients,4200,Reff,1.2,Scenario,Average,Type of patient,Respirator
1599944400000000000,Active patients,3500,Reff,1.2,Scenario,Average,Type of patient,Respirator
1600549200000000000,Active patients,2800,Reff,1.2,Scenario,Average,Type of patient,Respirator
1601154000000000000,Active patients,2200,Reff,1.2,Scenario,Average,Type of patient,Respirator
1601758800000000000,Active patients,1700,Reff,1.2,Scenario,Average,Type of patient,Respirator
1602363600000000000,Active patients,1300,Reff,1.2,Scenario,Average,Type of patient,Respirator
1602968400000000000,Active patients,940,Reff,1.2,Scenario,Average,Type of patient,Respirator
1603573200000000000,Active patients,690,Reff,1.2,Scenario,Average,Type of patient,Respirator
1604181600000000000,Active patients,510,Reff,1.2,Scenario,Average,Type of patient,Respirator
1604786400000000000,Active patients,370,Reff,1.2,Scenario,Average,Type of patient,Respirator
1605391200000000000,Active patients,270,Reff,1.2,Scenario,Average,Type of patient,Respirator
1605996000000000000,Active patients,200,Reff,1.2,Scenario,Average,Type of patient,Respirator
1606600800000000000,Active patients,140,Reff,1.2,Scenario,Average,Type of patient,Respirator
1607205600000000000,Active patients,100,Reff,1.2,Scenario,Average,Type of patient,Respirator
1607810400000000000,Active patients,76,Reff,1.2,Scenario,Average,Type of patient,Respirator
1608415200000000000,Active patients,55,Reff,1.2,Scenario,Average,Type of patient,Respirator
1609020000000000000,Active patients,39,Reff,1.2,Scenario,Average,Type of patient,Respirator
